experiment,read,sequence(; separated),positions (;spearated),order_doesn't_quite_work
EF2,3b51cf79-de61-477a-aa6d-3cf3953200bf,pac;T1_L3S2P55;J23100;RBSc36;symE;T2_L3S2P21,1:100;104:149;165:199;203:233;234:567;571:631,0
EF2,35bfe4a6-5e0d-4e89-9937-7dfb0a30c4cf,J23116,488:522,0
EF2,82e19b6d-b78d-4726-923f-eeb1c1b39426,J23102;RBSc36;pac,1099:1133;1137:1167;1168:1433,0
EF2,795503f4-da03-4af3-814c-8ea5a2b8c1f2,symE;T2_L3S2P21;J23118;pac;J23113;RBSc36,1:47;51:111;2551:2585;2619:5147;5158:5192;5196:5226,0
EF2,02dab75d-ccb6-48f3-83c3-5caa5f3179c7,RBSc36;J23113,-2:-32;-36:-70,0
EF2,cf514e54-11fa-4a37-8843-7df7bd902c6c,pac;T1_L3S2P55;J23107;RBSc42;symE;T2_L3S2P21,-1:-2040;2044:2100;2112:2145;2149:2179;2180:2518;2522:2582,0
EF2,f5b38bc7-a7d6-4173-9f48-ca754c81cdb9,J23113;RBSc36,2081:2115;2119:2149,0
EF2,51b80085-c321-451e-9f63-f197fa50e168,J23116,-400:-434,0
EF2,8cf3a6a0-42fa-4648-94b8-7c5d54984494,pac;T1_L3S2P55;J23113;symE;T2_L3S2P21,1:563;567:623;634:668;702:1040;1044:1104,0
EF2,d2ab14a0-d7aa-4c98-b5ff-aa346a9a0533,J23100;RBSc36;pac,3513:3547;3551:3581;3582:3703,0
EF2,ae50a0a3-934b-4cb2-a847-02074977a8d8,T2_L3S2P21;symE;T1_L3S2P55;pac;RBSc36;J23116,-1163:-1223;-1227:-1563;-1573:-1626;-1632:-4168;-4169:-4199;-4203:-4237,0
EF2,903c9521-ee6c-4f68-8629-d0210ac5cb6b,symE;RBSc36;J23113;T1_L3S2P55;pac,-1:-176;-177:-207;-211:-245;-256:-302;-314:-990,0
EF2,bf84744a-29e7-4a79-a694-4429994e7068,J23102;J23107;symE;T2_L3S2P21,205:239;451:485;520:859;863:923,0
EF2,064de854-6f0e-421f-b420-751fc8377e04,T1_L3S2P55;pac;RBSc36;J23113,-1204:-1260;-1264:-3797;-3798:-3828;-3832:-3866,0
EF2,1bad0d15-241c-465b-a4d7-5148c56f2efa,pac;T1_L3S2P55;J23118;RBSc42;symE,1:397;401:457;468:502;506:536;537:580,0
EF2,242fe785-fd01-457a-9689-58e01f3c8e11,J23116;RBSc33;symE,99:133;137:167;168:499,0
EF2,aace4d9a-04b9-4aef-a353-81ce14ae45f1,J23116,497:531,0
EF2,9b9e91af-3cb9-4c9f-b60a-c52a9d5c3610,T2_L3S2P21;symE;RBSc13;J23113;T1_L3S2P55;pac,-366:-426;-430:-768;-769:-799;-803:-837;-848:-904;-908:-1697,0
EF2,a797c79d-3425-4678-9f42-a5aeb8385b23,pac;RBSc36;J23116,-5:-1944;-1945:-1975;-1979:-2013,0
EF2,25403ca5-1020-47ca-ac9b-b52e0524fb05,J23102;J23107;RBSc36;symE;T2_L3S2P21,1155:1189;1401:1435;1439:1469;1470:1808;1812:1871,0
EF2,e23dbe7f-ea3e-4c55-8cfe-3ccd94e41350,J23113,-577:-611,0
EF2,204ba4bb-ce63-4a71-94be-93c992cb0882,J23113;RBSc36;pac,449:483;487:517;518:660,0
EF2,96037f81-3955-401a-98d5-83b086a28ec9,J23113,101:135,0
EF2,9c8ea823-ca1c-47f6-8780-6319654c9308,RBSc36;T2_L3S2P21;symE;RBSc42;J23107;T1_L3S2P55;pac,-2379:-2409;-4887:-4948;-4952:-5290;-5291:-5321;-5325:-5359;-5370:-5426;-5435:-5571,0
EF2,9499829b-e1dd-40ca-8be4-67add608f6b8,J23107,1009:1043,0
EF2,b0505022-53f3-468a-906a-2f58a7087b2d,pac;T1_L3S2P55;J23118;RBSc36;symE;T2_L3S2P21,1:467;471:527;538:572;576:606;607:942;946:1005,0
EF2,7b1e3c57-20e7-4efd-b828-1e290c674706,J23116,1109:1143,0
EF2,5ebbc962-814f-48b0-b2f2-654daa7ff38d,symE;RBSc36;J23100;T1_L3S2P55;pac,-452:-781;-782:-812;-816:-850;-859:-915;919:3136,0
EF2,58b0fd7e-5e78-4eff-b260-9a18b4821c5e,J23102;RBSc36;pac,194:228;232:262;263:1815,0
EF2,d5487ba6-28eb-4324-8071-e5773034102e,J23116,-429:-463,0
EF2,f134906a-f097-4b48-939a-48deb94afb3b,pac;T1_L3S2P55;J23113;RBSc13;symE,-1:-1937;1941:1997;2008:2042;2046:2076;2077:2138,0
EF2,11f8d19e-c791-4895-95a0-1c8dfc967d0d,pac;T1_L3S2P55;J23113;RBSc36;symE,9:2549;2553:2609;2620:2654;2658:2688;2689:3027,0
EF2,13146f5e-00b3-44b3-98ef-7296371b7aa6,J23113,269:303,0
EF2,93b419c9-45e4-445d-83e3-6b1af2c6becc,J23113;RBSc36;pac;T1_L3S2P55,703:737;741:771;772:3308;3312:3368,0
EF2,2ed802f7-9a78-496b-ab52-5e60e252d805,pac;T1_L3S2P55;J23113;RBSc33;symE,1:1509;1513:1557;1582:1616;1620:1650;1651:1830,0
EF2,595ec7b8-dac3-4b06-a0b4-f40324485785,pac;RBSc36;J23107,-12:-808;-809:-839;-843:-877,0
EF2,1c547b28-dad8-40ca-be24-49879e6614a1,RBSc36;J23113;T2_L3S2P21;symE;T1_L3S2P55;pac,-2471:-2501;-2505:-2539;-4973:-5033;-5037:-5373;-5387:-5436;-5440:-5495,0
EF2,d15acec1-f476-469f-bf21-1eb4037d486c,pac;T1_L3S2P55;J23116;RBSc33;symE,1:527;540:586;602:633;640:670;671:999,0
EF2,7280bc72-84d0-4884-a016-b866d871ef86,symE;RBSc42;J23118;pac,-1:-69;-70:-100;-104:-138;-149:-953,0
EF2,90e5860d-3472-4010-a957-a2093e7375bd,symE;RBSc36;J23102;T1_L3S2P55;pac,-2439:-2780;-2781:-2811;-2815:-2847;-2860:-2916;-2920:-5460,0
EF2,b199fa08-68d3-4dee-a71e-1e00579503e0,J23113;RBSc58;symE,676:710;714:744;745:803,0
EF2,4bd32a25-28b0-47a3-b979-63a121367717,J23116,707:741,0
EF2,2c7cf651-419b-42a6-a3b4-9387c6d81d04,J23116,-2159:-2193,0
EF2,a841f3f1-bee8-4835-a520-dfbdc564d250,J23116,881:915,0
EF2,024a0c83-9615-41a7-ad43-a57fc4e4d336,J23116,-262:-296,0
EF2,25f3558e-4548-4874-bed3-37dfea19da0f,pac;RBSc36;J23118,-3:-445;-446:-476;-480:-514,0
EF2,e7caf8cf-8232-4e74-a9b1-ff5a4a3ca90b,symE;RBSc36;J23107;T1_L3S2P55;pac,-1:-74;-75:-105;-109:-143;-154:-210;214:2468,0
EF2,55113ad9-ecbc-43d4-abc5-6039bd38119a,J23116,359:393,0
EF2,d526988f-3383-4a1b-a725-341bdcc69bb8,symE;RBSc44;J23116;T1_L3S2P55;pac,-302:-640;-641:-670;-674:-708;-719:-775;779:2737,0
EF2,2e75a815-4af4-41d3-8fc5-350abf269ad8,pac;RBSc36;J23113,-12:-504;-505:-535;-539:-573,0
EF2,16cb19d9-986d-4649-861b-c5ec480d82fd,J23113;pac;T1_L3S2P55;J23118;RBSc42;symE,1723:1757;1793:4327;4331:4382;4400:4434;4438:4468;4469:4807,0
EF2,2daa2232-399c-4802-b87f-1c1196061f89,pac;T1_L3S2P55;J23116;J23113;RBSc36,1:398;402:458;469:503;3138:3172;3176:3206,0
EF2,1bd442ab-4470-4ba6-91cb-461228b7e1ca,J23113,963:997,0
EF2,6e4e2c8d-1757-4244-a701-5dd5988a4bbf,symE;RBSc42;J23107;T1_L3S2P55;pac,-342:-680;-681:-711;-715:-749;-760:-816;-820:-1947,0
EF2,f1aa4750-c6fc-42bf-82f1-5a477987f47c,symE;RBSc36;J23100,-288:-626;-627:-657;-661:-695,0
EF2,237b79b4-56d9-4f9a-a2b5-147632eae9fb,RBSc36;J23113;T2_L3S2P21;symE;J23116;T1_L3S2P55;pac,-622:-652;-656:-690;-3141:-3190;-3194:-3532;-3567:-3601;-3612:-3669;-3673:-3787,0
EF2,bc6a1840-35d2-4336-b23f-b78d0ac925c8,J23116;symE;T2_L3S2P21;J23113;RBSc36;pac,1979:2013;2048:2385;2389:2448;4896:4930;4934:4964;4965:5570,0
EF2,a6eb48e6-497a-4e7f-b932-5cc892fdc450,J23107;pac,258:293;327:1290,0
EF2,1042dc7f-fc56-4961-87b3-aaa0809b43bd,pac;T1_L3S2P55;J23118;RBSc36;symE;T2_L3S2P21,-1:-1868;1872:1928;1939:1973;1977:2007;2008:2340;2350:2405,0
EF2,9dfc4800-50a9-44a2-b6df-8b270156f5e7,pac;RBSc36;J23116,-1:-1519;-1520:-1550;-1554:-1588,0
EF2,eeded413-3d54-4bd9-879d-0411a21c119c,J23113,-229:-263,0
EF2,ab8df57e-76dc-49dc-942a-0bd10fd9812a,T2_L3S2P21;symE;J23113;T1_L3S2P55;pac;RBSc36;J23116,-723:-781;-784:-1122;-1158:-1192;-1203:-1259;-1263:-3795;-3796:-3826;-3830:-3864,0
EF2,d539f08b-c292-48f6-bfad-94147f9d909e,J23118;pac;RBSc36;symE;T2_L3S2P21,701:734;769:3305;3353:3383;3384:3722;3726:3786,0
EF2,6bd2d45f-d1b9-4942-81bb-74f7f6a92917,RBSc36;J23113;J23116;T1_L3S2P55;pac,-1276:-1306;-1310:-1344;-3975:-4009;-4020:-4076;-4080:-4196,0
EF2,8711fcd4-76ee-4f95-95a4-f522733c3b04,pac;T1_L3S2P55;J23116;J23113;RBSc36,1:135;139:195;208:242;2855:2889;2893:2921,0
EF2,109aef6c-e41b-4ea1-aafe-8dcac5383a14,symE;RBSc42;J23118;T1_L3S2P55;pac,-12:-226;-227:-257;-261:-295;-306:-362;-366:-729,0
EF2,5974836c-0f87-407c-911b-ebcad0aa703c,J23116;RBSc36;pac,1464:1498;1502:1532;1533:1817,0
EF2,55fc9cf7-3709-41df-bb94-d4222660fd86,T1_L3S2P55;J23113;RBSc13;symE;T2_L3S2P21;J23107;RBSc36;pac,1490:1545;1556:1590;1594:1624;1625:1955;1967:2027;4462:4496;4500:4530;4531:5559,0
EF2,804b366c-75ac-4c26-85dd-baf73ed271f5,T1_L3S2P55;J23118;symE;T2_L3S2P21;J23113;RBSc36;pac,1514:1569;1580:1614;1649:1980;1984:2045;4618:4652;4656:4686;4687:5714,0
EF2,9ddd5753-2b31-4b21-9ccb-0a078a74104d,pac;J23100,-1:-1417;-1452:-1486,0
EF2,cb046291-c369-4d48-bdbc-3b9a5ed57cfc,J23107;RBSc36;pac,220:254;258:288;289:343,0
EF2,2e9aaf7e-0028-45ad-9ffb-ff9619a40888,J23107,-780:-814,0
EF2,5d66307c-bf13-4dee-8f22-d09929fc5e76,pac;RBSc36;J23113;T2_L3S2P21;symE;T1_L3S2P55,-1:-341;-342:-372;-376:-410;-2856:-2915;-2919:-3257;-3336:-3392,0
EF2,61a89c24-4b5c-48f6-a951-f7295bd93eb2,T2_L3S2P21;symE;J23107;T1_L3S2P55;pac,-350:-405;-411:-749;-783:-817;-833:-878;-882:-975,0
EF2,cca8920a-4235-423c-9e75-a250f9a8bdc5,J23113;T2_L3S2P21;symE;RBSc36;J23118;T1_L3S2P55;pac,-1679:-1713;-4161:-4221;-4225:-4563;-4564:-4594;-4598:-4632;-4643:-4699;-4703:-5578,0
EF2,a3dea726-9776-43d7-8fbd-8ca7d66fa35a,pac;T1_L3S2P55;J23118;symE;T2_L3S2P21;J23113;RBSc36,1:897;916:953;969:1003;1038:1376;1380:1436;3881:3915;3919:3949,0
EF2,bba2f70d-d53d-453b-935e-87e3c0b92ecf,J23102,587:621,0
EF2,73fa1b56-d599-41ad-b866-a326dd4a2b1d,T2_L3S2P21;symE;J23113;pac;RBSc36;J23116,-34:-91;-95:-433;-466:-500;-567:-3104;-3105:-3135;-3139:-3173,0
EF2,6b4b647e-084f-4ead-82a1-f89e6df49d1a,J23118;RBSc36;pac,269:303;307:337;338:2554,0
EF2,83526ea6-d22f-4982-b6e1-02f14a7e0385,pac;RBSc36;J23113,-1:-144;-145:-175;-179:-213,0
EF2,e5e69a5d-bf41-4910-a715-88d8e1e86b0a,J23113;pac,1334:1368;1402:1456,0
EF2,3a45fa7b-4c40-4dfa-b0b2-3cae3cc7eb0e,pac;RBSc36;J23116,-1:-34;-35:-65;-69:-103,0
EF2,0bacca37-ecb4-4f84-ad7c-17130550cfb5,J23102;J23107;RBSc36;symE,279:313;526:560;564:594;595:933,0
EF2,690954ef-b247-40ae-97df-0d8e4e0b79fd,T2_L3S2P21;symE;RBSc42;J23100;T1_L3S2P55;pac;RBSc36,-696:-754;-758:-1096;-1097:-1127;-1131:-1165;1175:1212;-1224:-3766;-3767:-3797,0
EF2,03a52c3d-c883-442e-97a1-50754f6304b9,J23116,-1168:-1202,0
EF2,622a68e4-8529-41f8-baa4-4de45f533000,T2_L3S2P21;symE;T1_L3S2P55;pac;RBSc36;J23116,-271:-325;-329:-667;-675:-731;-735:-3274;-3275:-3305;-3309:-3343,0
EF2,e3a8a4b0-f68d-4f95-9761-8058c6389f51,symE;RBSc33;J23116;T1_L3S2P55;pac;RBSc36;J23113,-1:-261;-262:-292;-296:-330;-341:-397;-401:-2938;-2939:-2969;-2973:-3007,0
EF2,43b075d7-805c-42fa-b2d0-93d3fe6af315,J23102;RBSc36;pac,242:276;280:310;311:656,0
EF2,63f731a8-1352-4e6e-90f9-08a082ff05ac,J23107;RBSc36;pac,333:367;372:402;403:1370,0
EF2,c3d1ea17-85e9-4a39-ba01-38f5f7f5a839,T2_L3S2P21;symE;J23118,-962:-1022;-1026:-1364;-1399:-1433,0
EF2,7bfdb7b1-9c73-45dc-a49e-d5128bb7143e,pac;T1_L3S2P55;J23118;RBSc42;symE;T2_L3S2P21;J23102;RBSc36,1:428;434:489;500:534;538:568;569:906;910:970;3403:3437;3441:3471,0
EF2,ea6d16f3-bd25-4d98-8829-2237f003ec04,J23113;pac;T1_L3S2P55;J23107;RBSc36;symE;T2_L3S2P21,272:306;341:2877;2881:2937;2948:2982;2986:3016;3017:3355;3359:3420,0
EF2,2b7c4504-f26b-4fab-8cdf-e147a8cb90c8,pac;T1_L3S2P55;J23113;RBSc42;symE;T2_L3S2P21,8:128;132:188;199:233;237:267;268:606;610:669,0
EF2,0ce39d36-c7f4-4163-afce-c69053ff808e,J23116,-949:-983,0
EF2,98d46326-ec3a-461a-b809-a556c39b3a8b,T1_L3S2P55;J23118;RBSc42;symE;J23116;pac,2469:2524;2535:2569;2573:2603;2604:2942;5439:5473;5510:5563,0
EF2,8fda032a-d338-46c3-b9cb-ee27a88c46ac,J23113;RBSc36;pac,1008:1042;1046:1076;1077:1967,0
EF2,fde0f0e6-1915-4df9-a0b7-f78af949c8ec,T2_L3S2P21;symE;RBSc58;J23113;T1_L3S2P55;pac,-54:-114;-118:-456;-457:-487;-491:-525;-536:-592;-596:-755,0
EF2,9bc4af1c-54d8-41d7-8033-80950e4ac2eb,pac;T1_L3S2P55;J23116;RBSc36;symE;T2_L3S2P21,2:505;509:560;576:610;614:644;645:983;987:1047,0
EF2,4ad77507-16e7-48df-bba7-cb3dbb941431,J23116,-613:-647,0
EF2,f58c2633-699d-4fe6-99b2-4278efcfa939,J23113;RBSc36;pac,1204:1238;1242:1272;1273:1598,0
EF2,41f9d591-151e-4ae3-95f0-2fb78c9e2735,J23102;T2_L3S2P21;symE;RBSc42,227:258;-2696:-2756;-2760:-3101;-3102:-3132,0
EF2,f04a9b6e-a221-4512-8914-1e05db6285b9,J23116;RBSc36;pac,67:101;105:135;136:436,0
EF2,0c1afadf-a1a9-46ed-8dcc-6f2e6e8b9845,J23118;RBSc36;pac,89:123;127:157;158:1037,0
EF2,50c3212b-c780-4580-8d86-74c741229991,pac;T1_L3S2P55;J23100;RBSc36;symE;T2_L3S2P21,-1:-1742;1746:1801;1812:1846;1850:1880;1881:2219;2223:2282,0
EF2,8f07ed81-def0-42a6-be92-82a88f999f03,T2_L3S2P21;symE;RBSc36;J23116;T1_L3S2P55;pac,-312:-372;-376:-714;-715:-745;-749:-783;-794:-846;856:2597,0
EF2,4abfbca3-9500-476e-92f5-68da24b0c0eb,pac;T1_L3S2P55;J23113;RBSc36;symE;T2_L3S2P21,875:3409;3413:3468;3479:3513;3517:3547;3548:3887;3891:3951,0
EF2,591b0e51-0951-45ce-80ff-60f00814ee31,RBSc13;J23116;pac,-340:-370;-374:-408;-479:-752,0
EF2,f8a2f5d3-e360-4257-8fa9-f9f6d470fb00,RBSc36;J23113;symE;RBSc33;J23116;T1_L3S2P55;pac,-1625:-1655;-1659:-1693;-4132:-4469;-4470:-4500;-4504:-4538;-4549:-4605;-4609:-5504,0
EF2,8a1aab4b-0da8-4ce5-8f7d-3c041656d06a,pac;J23113;symE;T2_L3S2P21,1:1356;1434:1468;1503:1839;1843:1901,0
EF2,15a6c8a7-1cc9-469c-b905-a2db77121153,J23113,-324:-358,0
EF2,22045f37-0854-4721-a364-81e6e8e328fe,T2_L3S2P21;symE;J23107;T1_L3S2P55;pac;RBSc36;J23113,-1369:-1428;-1432:-1767;-1799:-1833;-1844:-1883;-1900:-4436;-4437:-4467;-4471:-4505,0
EF2,9d585ece-c31c-4c45-8aa1-bec7a16f6706,pac;T1_L3S2P55;J23113;symE,1:916;920:976;988:1021;1058:1227,0
EF2,ab445320-026c-4436-9e1a-8a000474c96d,pac;T1_L3S2P55;J23116;RBSc13,-1:-2263;2267:2323;2335:2369;2373:2403,0
EF2,b9e4ad6d-7e2a-45f5-907e-39ac28860816,J23118;RBSc36;pac,479:513;517:547;548:2729,0
EF2,04130106-b668-49ba-8d39-890620b1299b,J23116,1485:1519,0
EF2,ad35790f-5e5f-4d52-bf18-a31609c813e7,pac;T1_L3S2P55;J23113;symE;T2_L3S2P21,1:344;348:403;415:446;482:818;822:876,0
EF2,090a3379-8349-447e-89fa-7f8056596d99,J23116;RBSc36;pac,627:659;663:693;694:1667,0
EF2,0f8a5083-0655-4392-ab01-21a0465118e8,J23116;pac,11:45;79:526,0
EF2,18a349b7-a227-437f-a553-a72f2cd80a8b,pac;T1_L3S2P55;J23116;RBSc13,1:1374;1378:1434;1445:1479;1483:1513,0
EF2,a82e85fb-f47e-407a-8002-f933507531c7,RBSc36;J23113;T2_L3S2P21;symE;RBSc42;J23118;T1_L3S2P55;pac,-1871:-1901;-1905:-1939;-4388:-4448;-4452:-4790;-4791:-4821;-4825:-4859;-4870:-4926;-4930:-5578,0
EF2,60c80c95-de43-46c0-bcf2-c378733b49a6,J23116,1368:1399,0
EF2,182023da-98c7-4a36-aa56-5e61d8e080f0,T1_L3S2P55;J23113;pac,1347:1403;4088:4123;4153:5327,0
EF2,9636f63a-a18a-49e3-9434-28808b0def6d,pac;J23113,-1:-710;-743:-777,0
EF2,f9314e56-9ad1-438c-88d0-af7c1b17a726,J23118;RBSc36;pac;T1_L3S2P55;J23113;RBSc13,1180:1214;1218:1248;1249:3786;3790:3846;3857:3891;3895:3925,0
EF2,716c9d7b-312c-4477-a54d-5bed40abb9f1,J23113,1870:1904,0
EF2,3b964311-bd31-4d77-95a0-390347e69227,J23116,1580:1614,0
EF2,731220bb-6eb4-451a-9f50-02fd5076df0f,J23116,-635:-669,0
EF2,23c2eada-63f9-4ade-a52c-14900c786e6c,J23102,992:1026,0
EF2,39150b4c-6ddb-4c0e-8dde-8d345a55bf06,pac;RBSc36;J23118,-20:-1245;-1246:-1276;-1280:-1314,0
EF2,325bcd1f-c8cf-40ee-895b-98aa57d3e8dc,J23116,616:650,0
EF2,2ddec753-d00a-4943-a6cd-976c814aacf0,RBSc36,246:276,0
EF2,a0e50429-0a05-4827-9d10-adf38b889363,RBSc36,1951:1981,0
EF2,512cd393-0184-404c-9c8d-612d30f2bb78,RBSc36,-240:-270,0
EF2,9765e87e-0461-4a93-b6ff-ffe41e27e9c8,RBSc36,595:625,0
EF2,ad491bce-9edf-4344-8cac-80974c2106d9,RBSc36;pac,437:467;468:1992,0
EF2,1825387f-bd5a-42d1-92be-a16449085dbf,symE;RBSc58;T1_L3S2P55;pac,-1:-75;-76:-106;-161:-208;-212:-430,0
EF2,6fd9a37c-bf14-4500-b939-664d09bb38a6,RBSc36,1295:1325,0
EF2,af9cb1e5-b475-4065-936e-172bcdfe0b8a,RBSc36,-617:-647,0
EF2,736f9fcd-5ea2-4d65-ae05-7d071334dc25,RBSc36,-982:-1012,0
EF2,356d8cc7-03e6-49d4-b7ad-eca1798f1c9f,RBSc44,-134:-163,0
EF2,8d0e1eda-f520-4565-8cce-067bc8707317,RBSc36,362:392,0
EF2,158f7355-b7c8-4f39-a8d3-4b9642d75fb2,RBSc33;symE,22:52;53:391,0
EF2,d90b3ec9-eb87-416d-be31-c01c29b71db2,RBSc36,-267:-297,0
EF2,bb451656-ebee-428c-aaf1-40198c0b9008,RBSc36,12:40,0
EF2,d77acb44-9e63-4133-a5f0-be426594ea54,RBSc36,-700:-730,0
EF2,a3186a50-3196-4932-96d8-afbf2e3490e1,RBSc36,1512:1542,0
EF2,8ab4323c-7b4f-4f3e-9bd0-6afafa833b6e,RBSc44,-1530:-1559,0
EF2,3a72f870-bb4f-4fe5-8b9b-6a541bcdfc3c,symE;RBSc58;T1_L3S2P55;pac,-2:-261;-262:-292;-340:-386;-397:-723,0
EF2,88571cd4-774f-4ebd-95d4-0eb11481506f,RBSc36,188:218,0
EF2,61397a60-abd3-4bf7-a0bf-41ef70a22a91,RBSc36,1789:1819,0
EF2,e3752ded-f5e6-4679-8b61-65e32f98db71,RBSc36;symE;T2_L3S2P21,20:50;51:389;393:454,0
EF2,1ccd4139-f019-49e2-994b-aa12f27e4181,RBSc36,352:382,0
EF2,fc9061ab-8308-4a8f-bfa4-d096a16d6390,RBSc36;symE;T2_L3S2P21,-5:-32;33:370;374:434,0
EF2,ce18b110-533f-49ee-9c08-518d45a1952f,RBSc36,-222:-252,0
EF2,8f6f08a5-cd5b-44d8-a483-3c0954756dbd,RBSc36,-21:-51,0
EF2,c2eb5cd0-f53c-4150-9d1c-76fe7db0e394,pac;RBSc36,-1:-34;-35:-65,0
EF2,81aa605b-216a-4b6a-a4a5-1c81bbe8b9b2,RBSc44,707:736,0
EF2,5a0981de-30d6-4e23-925b-549d7d2c6a9a,RBSc36,-543:-573,0
EF2,4620a2a0-de7f-4bc5-a0a8-6c08112b1656,T1_L3S2P55;RBSc36;symE,2:44;96:126;127:208,0
EF2,3ff0877e-fa20-4fd6-aa4f-aa12e6f9ce41,RBSc36,369:399,0
EF2,0808fcf0-02ea-4407-8f7f-f8ac43887459,RBSc44,-933:-962,0
EF2,1d8c5232-8487-4dac-964c-39f0db303b6d,RBSc36,1953:1983,0
EF2,b1e2a7fa-cc37-48b7-8fd8-2e59186fd6bd,RBSc44,-1149:-1178,0
EF2,0b0de26e-ca04-402f-bd7b-3e9c0828ae2f,RBSc44,1296:1325,0
EF2,bfe8998e-f14a-48c2-bea3-14c2baf1d52a,RBSc36,1091:1121,0
EF2,e99879df-8241-4e2f-9f3b-ef9c0fb74203,pac;RBSc36,-19:-2555;-2556:-2586,0
EF2,9ac5826a-6cb2-41f1-b653-ec297de4f07d,RBSc36;pac,335:365;366:1837,0
EF2,b4843a5d-6008-464d-84d1-911192f23cee,RBSc36,-2025:-2055,0
EF2,3a75c044-fc26-49c7-ad9b-c539bd55900f,RBSc36,261:291,0
EF2,ed3b77bb-2b5d-4fb6-9d97-00cfcb5a254a,RBSc44,119:148,0
EF2,0ed54f9d-b524-4294-a7ec-27558c4347ee,RBSc36,232:262,0
EF2,91e6e876-f2ae-4a77-a114-14fa8e964549,RBSc44,-1022:-1051,0
EF2,b13452f6-052a-4ee4-8886-97f224e69fa3,RBSc36,-87:-117,0
EF2,f2b04403-45b1-48f8-a5ec-d6f40065f88a,pac;RBSc36,-1:-2198;-2199:-2229,0
EF2,34e01253-90cd-487e-b1b5-8c3f39394cc4,RBSc36,-291:-321,0
EF2,f11bd865-2207-446d-b3e4-5774682e4f5d,RBSc36,-287:-317,0
EF2,158afd56-7fd8-4c9c-b8d2-a0b7873d0061,pac;RBSc36,-1:-397;-398:-428,0
EF2,f119782e-e4b0-4c38-80ce-aeb799d38a61,RBSc36,1:30,0
EF2,35736f16-033c-4cb3-9d75-3498a25d13ad,T2_L3S2P21;symE;RBSc36;T1_L3S2P55;pac,-515:-574;-578:-914;-915:-945;-995:-1051;-1055:-2060,0
EF2,abb16c3b-e242-4457-99a6-5c895deb4998,RBSc44,673:702,0
EF2,bfabe489-f3b4-485f-916f-af1a92dc7f75,RBSc36,142:172,0
EF2,408e6fd2-a220-4efe-8e6e-ba2131f684d0,pac;RBSc36,-1:-466;-467:-497,0
EF2,a85d462b-5ea7-4431-be68-f811c03b8017,pac;RBSc36,-9:-153;-154:-184,0
EF2,4432e76e-5c52-4bfb-8947-f86d30fffc0f,RBSc42;symE;T2_L3S2P21,21:51;52:390;394:454,0
EF2,4f173bbb-968e-49f3-9004-56ccde8eb19b,pac,-11:-905,0
EF2,32bb8d48-e794-4a27-9dd4-a9c7de91aa71,pac,1:903,0
EF2,efc4e25b-12fa-4759-a181-2f460edc308a,pac,-1:-578,0
EF2,d6848419-16e0-425b-954d-21b9cfb0b1da,pac,1:617,0
EF2,f2bdbff0-9601-436a-a37d-ae6985a3068b,T2_L3S2P21;symE;T1_L3S2P55;pac,-626:-686;-690:-1029;-1039:-1094;1098:2747,0
EF2,19afd94d-286c-4d97-bb77-325608316924,pac;T1_L3S2P55;symE;T2_L3S2P21,-1:-1646;1650:1704;1706:2036;2040:2094,0
EF2,1766a77f-6a4a-41d8-a797-cd5ad759da44,T2_L3S2P21;symE,-553:-611;-615:-689,0
EF2,b521992e-e9e2-4f84-a8a2-458c120892c3,pac,1:215,0
EF2,f93000bc-bc8d-4dda-a535-9a5fb87403d7,pac,13:624,0
EF2,7deb41fc-d99e-4b9c-8e65-d31765cfa373,pac,-2:-362,0
EF2,bf6f30f2-31ed-4a06-8771-145f2b05ebb7,pac,1:626,0
EF2,9a98dd9d-29dd-4e60-bd0b-d5bbdbc6bf43,pac,1:797,0
EF2,75d0ed94-2cf1-4e6d-825a-11ba7fa06188,pac,-13:-1180,0
EF2,fe267e82-a403-4e6e-8712-55497d3b5b3a,pac,16:275,0
EF2,1ba77bd3-8223-44a8-ac63-5e5104029ef0,pac,1:239,0
EF2,d7120a72-043b-476c-8bed-5b47c9e32277,pac,-1:-854,0
EF2,5392c418-bb0b-4936-8800-6956cab6098f,pac,-1:-267,0
EF2,78e77487-ed54-4ee5-967c-b51c31151a50,pac,-1:-426,0
EF2,e3a980e1-6e65-4f86-a0ce-7bd7d8a05a19,pac,-1:-716,0
EF2,0591caf0-67a2-4547-b694-ef7d815b682d,symE,-7:-253,0
EF2,048517da-ee19-4109-9ca3-567c79fcd693,pac,14:668,0
EF2,dd11be77-a849-47fc-b62c-95503f89caca,pac,1:205,0
EF2,4b71a6c4-4c9c-4109-892c-ff768dce8969,pac,1:695,0
EF2,cfe14154-d158-4ef5-8492-518bf2da5ab9,pac,-1:-693,0
EF2,3fd5da4b-38b2-44da-9b73-c26e52a69f53,pac,12:1094,0
EF2,49bedf5c-b018-4915-86eb-cc3d591d1cbb,pac,-1:-527,0
EF2,bc6619f6-552a-42df-a626-4ff0e38fef9f,pac,-1:-1212,0
EF2,f54130f0-463b-4e15-bfd7-da4b10850fa3,pac,1:479,0
EF2,83da8a59-1f0d-4fcf-adbe-adcf6d176fe5,pac,-19:-1494,0
EF2,25f2812c-1911-49c0-964a-e1a0c6ea6fa2,pac,1:443,0
EF2,92342d4c-8bf1-4c9d-bcc8-1d6719985698,symE,1:101,0
EF2,d5bbadb3-f053-4e15-b41d-0ad6cc507dc4,pac,-4:-1047,0
